text,label
חייב ואחד אומר זכאי חייב נימא דלא כרבי יאשיה אפילו תימא רבי,2
יאשיה מייתי לה בקל וחומר מדיני נפשות ומה דיני נפשות דחמירי אמר,2
רחמנא זיל בתר רובא דיני ממונות לא כל שכן תנו רבנן דיני,2
ממונות בשלשה רבי אומר בחמשה כדי שיגמר הדין בשלשה אטו בתלתא מי,2
לא גמר דינא בתרי הכי קאמר מפני שגמר דין בשלשה אלמא קסבר,2
תלתא כי כתיבי בגמר דינא כתיבי מגדף בה רבי אבהו אלא מעתה,2
תהא סנהדרי גדולה צריכה מאה וארבעים ואחד כדי שיגמר הדין בשבעים ואחד,2
ותהא סנהדרי קטנה צריכה ארבעים וחמשה כדי שיגמר הדין בשלשה ועשרים אלא,2
(במדבר יא) אספה לי שבעים איש אמר רחמנא משעת אסיפה שבעים (במדבר,2
לה) ושפטו העדה והצילו העדה נמי משעת שפיטת העדה הכי נמי (שמות,2
כב) ונקרב בעל הבית אל האלהים משעת קריבה שלשה אלא היינו טעמא,2
דרבי (שמות כב) אשר ירשיעון אלהים תרי נאמר אלהים למטה ונאמר אלהים,2
למעלה מה למטה שנים אף למעלה שנים ואין בית דין שקול מוסיפין,2
עליהם עוד אחד הרי כאן חמשה ורבנן ירשיען כתיב א"ר יצחק בר,2
יוסי [יוסף] אמר ר' יוחנן רבי ורבי יהודה בן רועץ ובית שמאי,2
ור"ש ור' עקיבא כולהו סבירא להו יש אם למקרא רבי הא דאמרן,2
ור' יהודה בן רועץ דתניא שאלו תלמידים את ר' יהודה בן רועץ,2
אקרא אני (ויקרא יב) שבעים יכול תהא יולדת נקבה טמאה שבעים אמר,2
להן טימא וטיהר בזכר וטימא וטיהר בנקבה מה כשטיהר בזכר בנקבה כפלים,2
אף כשטימא בזכר בנקבה כפלים לאחר שיצאו יצא ומחזיר אחריהם אמר להן,2
אי אתם זקוקים לכך שבועיים קרינן ויש אם למקרא ב"ש דתנן ב"ש,2
אומרים כל הניתנין על מזבח החיצון שנתנן במתנה אחת כיפר שנאמר (דברים,2
יב) ודם זבחיך ישפך ובחטאת שתי מתנות ובית הלל אומרים אף בחטאת,2
שנתנן במתנה אחת כיפר ואמר רב הונא מ"ט דב"ש (ויקרא ד) קרנות,2
קרנות קרנות הרי כאן שש ארבע למצוה ושתים לעכב ובית הלל אומרים,2
קרנות קרנת קרנת הרי כאן ארבע ג' למצוה ואחת לעכב ואימא כולהו,2
למצוה כפרה בכדי לא אשכחן ר"ש דתניא שתים כהלכתן ושלישית אפילו טפח,2
ר"ש אומר שלש כהלכתן ורביעית אפילו טפח במאי קמיפלגי רבנן סברי יש,2
אם למסורת ור"ש סבר יש אם למקרא רבנן סברי יש אם למסורת,2
(ויקרא כג) בסכת בסכת בסוכות הרי כאן ארבע דל חד קרא לגופיה,2
פשו להו תלת אתאי הלכתא גרעתא לשלישית ואוקימתא אטפח ור"ש סבר בסוכות,2
בסוכות בסוכות הרי כאן שש דל חד קרא לגופיה פשו להו ארבע,2
אתאי הלכתא גרעתא לרביעית ואוקמיה אטפח ר"ע דתניא ר"ע אומר מניין לרביעית,2
דם שיצאה משני מתים שמטמא באהל שנאמר (ויקרא כא) על כל נפשות,2
מת לא יבא שתי נפשות ושיעור א' ורבנן נפשת כתיב מתקיף לה,2
רב אחא בר יעקב מי איכא דלית לי' יש אם למקרא והתניא,2
(שמות כג) בחלב אמו יכול בחלב למלכים למאי הלכתא אמר רב חסדא,2
לשטרות דתנן שטרי חוב המוקדמין פסולין והמאוחרין כשרין תנו רבנן מלך שעמד,2
בעשרים ותשעה באדר כיון שהגיע אחד בניסן עלתה לו שנה ואם לא,2
עמד אלא באחד בניסן אין מונין לו שנה עד שיגיע ניסן אחר,2
אמר מר מלך שעמד בעשרים ותשעה באדר כיון שהגיע אחד בניסן עלתה,2
לו שנה הא קמ"ל דניסן ר"ה למלכים ויום אחד בשנה חשוב שנה,2
ואם לא עמד אלא באחד בניסן אין מונין לו שנה עד שיגיע,2
ניסן אחר פשיטא לא צריכא דאימנו עליה מאדר מהו דתימא נימנו ליה,2
תרתין שנין קמ"ל ת"ר מת באדר ועמד אחר תחתיו באדר מונין שנה,2
אחד בשנה חשוב שנה בסוף שנה אבל בתחלת שנה לא אמרינן קמ"ל,2
מת באדר ועמד אחר תחתיו בניסן מונין ראשונה לראשון ושניה לשני פשיטא,2
לא צריכא דאימנו עליה מאדר ומלך בן מלך הוא מהו דתימא נימנו,2
לי' תרתין שנין קמ"ל א"ר יוחנן מנין למלכים שאין מונין להם אלא,2
מניסן שנאמר (מלכים א ו) ויהי בשמונים שנה וארבע מאות שנה לצאת,2
בני ישראל מארץ מצרים בשנה הרביעית בחדש זיו הוא החדש השני למלך,2
שלמה על ישראל מקיש מלכות שלמה ליציאת מצרים מה יציאת מצרים מניסן,2
אף מלכות שלמה מניסן ויציאת מצרים גופה מנלן דמניסן מנינן דילמא מתשרי,2
מנינן לא סלקא דעתך דכתיב (במדבר לג) ויעל אהרן הכהן אל הר,2
ההר על פי ה' וימת שם בשנת הארבעים לצאת בני ישראל מארץ,2
מצרים בחדש החמישי באחד לחדש וכתיב (דברים א) ויהי בארבעים שנה בעשתי,2
עשר חדש באחד לחדש דבר משה וגו' מדקאי באב וקרי לה שנת,2
ארבעים וקאי בשבט וקרי לה שנת ארבעים מכלל דר"ה לאו תשרי הוא,2
בשלמא היאך מפרש דליציאת מצרים אלא האי ממאי דליציאת מצרים דילמא להקמת,2
המשכן כדאמר רב פפא שנת עשרים שנת עשרים לגזרה שוה הכא נמי,2
שנת ארבעים שנת ארבעים לגזרה שוה מה כאן ליציאת מצרים אף כאן,2
ליציאת מצרים וממאי דמעשה דאב קדים דילמא מעשה דשבט קדים לא ס"ד,2
דכתיב (דברים א) אחרי הכותו את סיחון וכי נח נפשיה דאהרן אכתי,2
הוה סיחון קיים דכתיב (במדבר כא) וישמע הכנעני מלך ערד מה שמועה,2
שמע שמע שמת אהרן ונסתלקו ענני כבוד וכסבור ניתנה רשות להלחם בישראל,2
והיינו דכתיב (במדבר כא) ויראו כל העדה כי גוע אהרן וא"ר אבהו,2
אל תקרי ויראו אלא וייראו כדריש לקיש דאמר ר"ל כי משמש בד',2
לשונות אי דילמא אלא דהא מי דמי התם כנען הכא סיחון תנא,2
הוא סיחון הוא ערד הוא כנען סיחון שדומה לסייח במדבר כנען על,2
שם מלכותו ומה שמו ערד שמו איכא דאמרי ערד שדומה לערוד במדבר,2
כנען על שם מלכותו ומה שמו סיחון שמו ואימא ר"ה אייר לא,2
סלקא דעתך דכתיב (שמות מ) ויהי בחדש הראשון בשנה השנית באחד לחדש,2
הוקם המשכן וכתיב (במדבר י) ויהי בשנה השנית בחדש השני נעלה הענן,2
מעל משכן העדות מדקאי בניסן וקרי לה שנה שנית וקאי באייר וקרי,2
לה שנה שני' מכלל דר"ה לאו אייר הוא ואימא ר"ה סיון לא,2
ס"ד דכתיב (שמות יט) בחדש השלישי לצאת בני ישראל מארץ מצרים ואם,2
איתא בחדש השלישי בשנה השנית לצאת וגו' מיבעי ליה ואימא תמוז ואימא,2
אב ואימא אדר אלא אמר ר"א מהכא (דברי הימים ב ג) ויחל,2
לבנות בחדש השני בשני בשנת ארבע למלכותו מאי שני לאו שני לירח,2
שמונין בו למלכותו מתקיף לה רבינא ואימא שני בחדש א"כ שני בחדש,2
בהדיה הוה כתיב ביה ואימא בשני בשבת חדא דלא אשכחן שני בשבת,2
דכתיב ועוד מקיש שני בתרא לשני קמא מה שני קמא חדש אף,2
שני בתרא חדש תניא כוותיה דר' יוחנן מניין שאין מונין להם למלכים,2
אלא מניסן שנא' (מלכים א ו) ויהי בשמונים שנה וארבע מאות שנה,2
לצאת בני ישראל מארץ מצרים וגו' וכתיב (במדבר לג) ויעל אהרן הכהן,2
אל הר ההר על פי ה' וגו' [וכתיב (דברים א) ויהי בארבעים,2
שנה בעשתי עשר חדש] וכתיב (דברים א) אחרי הכותו את סיחון וגו',2
ואומר וישמע הכנעני וגו' ואומר ויראו כל העדה כי גוע אהרן וגו',2
ואומר ויהי בחדש הראשון בשנה השנית וגו' ואומר ויהי בשנה השנית בחדש,2
השני וגו' ואומר בחדש השלישי לצאת בני ישראל וגו' ואומר ויחל לבנות,2
וגו' א"ר חסדא לא שנו אלא למלכי ישראל אבל למלכי אומות העולם,2
מתשרי מנינן שנא' (נחמיה א) דברי נחמיה בן חכליה ויהי בחדש כסליו,2
שנת עשרים וגו' וכתיב (נחמיה ב) ויהי בחדש ניסן שנת עשרי' לארתחשסתא,2
וגו' מדקאי בכסליו וקרי ליה שנת עשרים וקאי בניסן וקרי ליה שנת,2
עשרים מכלל דר"ה לאו ניסן הוא בשלמא היאך מפרש דלארתחשסתא אלא האי,2
ממאי דלארתחשסתא דילמא למנינא אחרינא הוא אמר רב פפא שנת עשרים שנת,2
עשרים לגזירה שוה מה התם לארתחשסתא אף הכא לארתחשסתא וממאי דמעשה דכסליו,2
קדים דילמא מעשה דניסן קדים לא ס"ד דתניא דברים שאמר חנני לנחמיה,2
בכסליו אמרן נחמיה למלך בניסן דברים שאמר חנני לנחמיה בכסליו שנאמר (נחמיה,2
א) דברי נחמיה בן חכליה ויהי בחדש כסליו שנת עשרים ואני הייתי,2
בשושן הבירה ויבא חנני אחד מאחי הוא ואנשים מיהודה ואשאלם על היהודים,2
הפליטה אשר נשארו מן השבי ועל ירושלם ויאמרו לי הנשארים אשר נשארו,2
מן השבי שם במדינה ברעה גדולה ובחרפה וחומת ירושלם מפורצת ושעריה נצתו,2
באש אמרן נחמיה למלך בניסן שנאמר (נחמיה ב) ויהי בחדש ניסן שנת,2
עשרים לארתחשסתא המלך יין לפניו ואשא את היין ואתנה למלך ולא הייתי,2
רע לפניו ויאמר לי המלך מדוע פניך רעים ואתה אינך חולה אין,2
זה כי אם רע לב ואירא הרבה מאד ואומר למלך המלך לעולם,2
יחיה מדוע לא ירעו פני אשר העיר בית קברות אבותי חרבה ושעריה,2
אוכלו באש ויאמר לי המלך על מה זה אתה מבקש ואתפלל אל,2
אלהי השמים ואומר למלך אם על המלך טוב ואם ייטב עבדך לפניך,2
אשר תשלחני אל יהודה [אל] עיר קברות אבותי ואבננה ויאמר לי המלך,2
והשגל יושבת אצלו עד מתי יהיה מהלכך ומתי תשוב וייטב לפני המלך,2
וישלחני ואתנה לו זמן מתיב רב יוסף (חגיי א) ביום עשרים וארבעה,2
לחדש בששי בשנת שתים לדריוש וכתיב (חגיי ב) בשביעי בשנת שתים בעשרים,2
ואחד לחדש ואם איתא בשביעי בשנת ג' מיבעי ליה אמר ר' אבהו,2
כורש מלך כשר היה לפיכך מנו לו כמלכי ישראל מתקיף לה רב,2
יוסף חדא דא"כ קשו קראי אהדדי דכתיב (עזרא ו) ושיציא ביתא דנא,2
עד יום תלתא לירח אדר די היא שנת שית למלכות דריוש מלכא,2
ותניא באותו זמן לשנה הבאה עלה עזרא מבבל וגלותו עמו וכתיב (עזרא,2
ז) ויבא ירושלם בחדש החמישי היא שנת השביעית למלך ואם איתא שנת,2
השמינית מיבעי ליה ועוד מי דמי התם כורש הכא דריוש תנא הוא,2
כורש הוא דריוש הוא ארתחשסתא כורש שמלך כשר היה ארתחשסתא על שם,2
מלכותו ומה שמו דריוש שמו מ"מ קשיא א"ר יצחק לא קשיא כאן,2
קודם שהחמיץ כאן לאחר שהחמיץ מתקיף לה רב כהנא ומי החמיץ והכתיב,2
(עזרא ו) ומה חשחן ובני תורין ודכרין ואמרין לעלון לאלה שמיא חנטין,2
מלח חמר ומשח כמאמר כהניא די בירושלם להוא מתיהב להם יום ביום,2
די לא שלו אמר לו רבי יצחק רבי מטונך די להון מהקרבין,2
ניחוחין לאלה שמיא ומצלין לחיי מלכא ובנוהי ומאן דעבד הכי לאו מעליותא,2
היא והתניא האומר סלע זו לצדקה בשביל שיחיו בני ובשביל שאזכה בה,2
לחיי העולם הבא הרי זה צדיק גמור לא קשיא כאן בישראל כאן,2
בעובדי כוכבים {באומות העולם} ואיבעית אימא מנלן דאחמיץ דכתיב (עזרא ו) נדבכין,2
די אבן גלל תלתא ונדבך די אע חדת ונפקתא מן בית מלכא,2
תתיהב למה ליה דעבד הכי סבר אי מרדו בי יהודאי איקלייה בנורא,2
אטו שלמה לא עבד הכי והכתיב (מלכים א ו) שלשה טורי גזית,2
וטור כרתות ארזים שלמה עבד מלמעלה ואיהו עבד מלמטה שלמה שקעיה בבנינא,2
איהו לא שקעיה בבנינא שלמה סדייה בסידא איהו לא סדייה בסידא אמר,2
רב יוסף ואיתימא רבי יצחק מנלן דאחמיץ מהכא (נחמיה ב) ויאמר לי,2
המלך והשגל יושבת אצלו מאי שגל אמר רבה בר לימא משמיה דרב,2
כלבתא אלא מעתה הא דכתיב (דניאל ה) ועל מרא שמיא התרוממת ולמאנייא,2
די ביתיה היתיו קדמך ואנת ורברבניך שגלתך ולחנתך חמרא שתין בהון ואי,2
שגל כלבתא היא כלבתא בת משתיא חמרא היא הא לא קשיא דמלפא,2
לה ושתייא אלא מעתה דכתיב (תהילים מה) בנות מלכים ביקרותיך נצבה שגל,2
לימינך בכתם אופיר ואי שגל כלבתא היא מאי קא מבשר להו נביא,2
לישראל הכי קאמר בשכר שחביבה תורה לישראל כשגל לעובדי כוכבים {לאומות העולם},2
זכיתם לכתם אופיר ואיבע"א לעולם שגל מלכתא היא ורבה בר לימא גמרא,2
גמיר לה ואמאי קרי לה שגל שהיתה חביבה עליו כשגל אי נמי,2
שהושיבה במקום שגל איבעית אימא מנלן דאחמיץ מהכא (עזרא ז) עד כסף,2
ככרין מאה ועד חנטין כורין מאה ועד חמר בתין מאה ועד בתין,2
משח מאה ומלח די לא כתב וגו' מעיקרא בלא קיצותא והשתא בקיצותא,2
ודילמא מעיקרא לא הוה קים ליה בקיצותא אלא מחוורתא כדשניין מעיקרא ולרגלים,2
רגלים באחד בניסן הוא בחמשה עשר בניסן הוא אמר רב חסדא רגל,2
שבו ראש השנה לרגלים נפקא מינה לנודר למיקם עליה בבל תאחר ורבי,2
שמעון היא דתניא אחד הנודר ואחד המקדיש ואחד המעריך כיון שעברו עליו,2
ג' רגלים עובר בבל תאחר ר"ש אומר ג' רגלים כסדרן וחג המצות,2
תחילה וכן היה ר"ש בן יוחי אומר רגלים פעמים ג' פעמים ד',2
פעמים חמשה כיצד נדר לפני הפסח ג' לפני עצרת חמשה לפני החג,2
ארבעה ת"ר חייבי הדמין והערכין החרמין וההקדשות חטאות ואשמות עולות ושלמים צדקות,2
ומעשרות בכור ומעשר ופסח לקט שכחה ופאה כיון שעברו עליהן שלשה רגלים,2
עובר בבל תאחר רבי שמעון אומר שלשה רגלים כסדרן וחג המצות תחלה,2
ר' מאיר אומר כיון שעבר עליהן רגל אחד עובר בבל תאחר רבי,2
אליעזר בן יעקב אומר כיון שעברו עליהן שני רגלים עובר בבל תאחר,2
רבי אלעזר ברבי שמעון אומר כיון שעבר עליהן חג הסוכות עובר עליהן,2
בבל תאחר מאי טעמא דתנא קמא מכדי מינייהו סליק למה לי למהדר,2
ומיכתב (דברים טז) בחג המצות ובחג השבועות ובחג הסוכות שמע מינה לבל,2
תאחר ורבי שמעון אומר אינו צריך לומר בחג הסוכות שבו דיבר הכתוב,2
למה נאמר לומר שזה אחרון ורבי מאיר מ"ט דכתיב (דברים יב) ובאת,2
שמה והבאתם שמה ורבנן ההוא לעשה ורבי מאיר כיון דאמר ליה רחמנא,2
אייתי ולא אייתי ממילא קם ליה בבל תאחר ורבי אליעזר בן יעקב,2
מאי טעמא דכתיב (במדבר כט) אלה תעשו לה' במועדיכם מיעוט מועדים שנים,2
ורבנן ההוא לכדרבי יונה דאמר רבי יונה הוקשו כל המועדים כולם זה,2
לזה שכולן מכפרים על טומאת מקדש וקדשיו ורבי אלעזר ברבי שמעון מאי,2
טעמא דתניא רבי אלעזר בר' שמעון אומר לא יאמר חג הסוכות שבו,2
דיבר הכתוב למה נאמר לומר שזה גורם ורבי מאיר ורבי אליעזר בן,2
יעקב האי בחג המצות ובחג השבועות ובחג הסוכות מאי דרשו ביה מיבעי,2
לה כגון דאיטמי בשביעי וחזר ונטמא בשביעי ומני ר' יוסי בר' יהודה,2
היא דאמר נזירות דטהרה מן שביעי הוא דחייל עליה דאי תאמר רבי,2
היא כיון דנזירות דטהרה עד שמיני לא חיילא עליה היכי משכחת לה,2
אי דנטמא בז' וחזר ונטמא בז' כולה חדא טומאה אריכתא היא ואי,2
דנטמא בח' וחזר ונטמא בח' כיון דיצא בשעה הראויה להביא בה קרבן,2
חייב על כל אחת ואחת אלא ש"מ רבי יוסי בר' יהודה היא,2
מאי רבי ומאי ר' יוסי בר' יהודה דתניא (במדבר ו) וקדש את,2
ראשו ביום ההוא ביום הבאת קרבנותיו דברי רבי ר' יוסי בר' יהודה,2
אומר ביום תגלחתו תו הא דתנן ה' מביאין קרבן עולה ויורד מניינא,2
למה לי משום דקתני סיפא נשיא כיוצא בהן [תני] ה' לאפוקי מדר"א,2
דאמר נשיא מביא שעיר תו הא דתנן ד' אבות נזיקין מנינא למה,2
לי לאפוקי מדרבי אושעיא דאמר י"ג אבות נזיקין הן ולר' אושעיא מניינא,2
למה לי לאפוקי מדרבי חייא דאמר כ"ד אבות נזיקין ולר' חייא מנינא,2
למה לי לאפוקי מסור ומפגל אמר מר שאם עשאן כולן בהעלם אחת,2
חייב על כל אחת ואחת בשלמא פטור לגמרי לא מצית אמרת דכתיב,2
(ויקרא יח) כי כל אשר יעשה מכל התועבות האלה ונכרתו אלא אימא,2
עבר חדא נתחייב חדא עבר כולהו בהעלם אחת אינו חייב אלא אחת,2
אמר רבי יוחנן לכך יצאה כרת באחותו לחלק מתקיף לה רב ביבי,2
בר אביי אימא אחותו דפרט קרא ניחייב חדא עלה וכולן כיון דבהעלם,2
אחת לא ניחייב אלא אחת ולרב ביבי בר אביי מי לית ליה,2
הדא דתניא כל דבר שהיה בכלל ויצא מן הכלל ללמד לא ללמד,2
על עצמו יצא אלא ללמד על הכלל כולו יצא כיצד (ויקרא ז),2
והנפש אשר תאכל בשר וגו' והלא שלמים בכלל [כל] הקדשים היו למה,2
יצאו להקיש אליהן מה שלמים שהן קדשי מזבח וחייבין עליהן אף כל,2
שהן קדשי מזבח חייבין עליהן יצאו קדשי בדק הבית אמר ליה רב,2
ביבי בר מינה לאו מי אמרת התם יצאו קדשי בדק הבית הכא,2
נמי מה אחותו מיוחדת שהיא ערוה ואין לה היתר בחיי אוסרה אף,2
כל שאין לה היתר בחיי אוסרה יצאה אשת איש שיש לה היתר,2
בחיי בעלה א"ר יונה ואיתימא רב הונא בריה דרב יהושע אמר קרא,2
כי כל אשר יעשה מכל התועבות וגו' הואיל וכך הקיש הוא הוקשו,2
כל העריות כולן לאחותו מה אחותו חייבין עליה בפני עצמה אף כל,2
חייבין עליה בפני עצמה ולרבי יצחק דאמר חייבי כריתות בכלל היו ולמה,2
יצאה כרת באחותו לדונה בכרת ולא במלקות לחלק מנא ליה נפקא ליה,2
(ויקרא יח) מואל אשה בנדת טומאתה לא תקרב לחלק על כל אשה,2
ואשה ורבנן נמי תיפוק להו מואל אשה בנדת טומאתה אין ה"נ אלא,2
כרת דאחותו למאי אתא מיבעי ליה לחלק על אחותו ועל אחות אביו,2
ועל אחות אמו הני למה להו לחלק הרי שמות מוחלקין והרי גופים,2
מוחלקים אלא אימא לחלק על אחותו שהיא אחות אביו ושהיא אחות אמו,2
ורבי יצחק הא מילתא מנ"ל נפקא ליה מן סיפא דקרא דכתיב (ויקרא,2
יח) ערות אחותו גלה ורבנן אחותו דסיפא דקרא מאי עבדי ליה מיבעי,2
ליה לאחותו שהיא בת אביו ובת אמו לומר שאין עונשין מן הדין,2
ור' יצחק סבר עונשין מן הדין ואיבעית אימא יליף עונש מאזהרה א"ר,2
אלעזר א"ר הושעיא כל מקום שאתה מוצא ב' לאוין וכרת אחד חלק,2
חטאת ביניהן ומאי היא מפטם וסך דכתיב (שמות ל) על בשר אדם,2
לא ייסך ובמתכונתו וגו' כרת אחד דכתיב (שמות ל) אשר ירקח כמוהו,2
ואשר יתן ממנו על זר ונכרת מעמיו וכי מאחר דלאוין מוחלקים כרת,2
דאחותו דכתב רחמנא ל"ל לר"י כדאית ליה לרבנן מיבעיא להו לומר שאין,2
עונשין מן הדין לר' יצחק מפיק ליה לחייב על אחותו שהיא אחות,2
אביו ושהיא אחות אמו ורבנן דנפקא להון מן אחותו דרישא ור' יצחק,2
סבר אחותו דרישא אורחיה דקרא היא ומפיק לחלק מאחותו דסיפיה דקרא לחלק,2
על אחותו שהיא אחות אביו ושהיא אחות אמו אמר רנב"י אף אנן,2
נמי תנינא המפטם את השמן המפטם את הקטרת והסך בשמן המשחה ל"ל,2
דתניא המפטם את הקטרת במיצעא לאו הא קמ"ל מה קטרת לאו בפני,2
עצמו וחייבים עליה כרת בפני עצמו אף מפטם שמן וסך נמי כיון,2
דלאו בפני עצמו חייבים עליו בפני עצמה וכ"ת דקא בעי למיתנא פיטומין,2
בהדי הדדי ניתנהו איפוך המפטם את הקטרת והמפטם את השמן והסך שמן,2
המשחה אמאי פלגיה לשמן לאו הא קמשמע לן דיש חילוק חטאות ביניהן,2
ש"מ הבא על הזכור תנא במאי קא חשיב אי בגברי דל האשה,2
הנרבעת ובצרא לה חדא אי בנשי קחשיב דל מינהון הבא על הזכור,2
ועל הבהמה ובצרי להו תרתי א"ר יוחנן לעולם תנא גברי קחשיב ותני,2
הכי הבא על הזכור והביא זכור עליו ור' ישמעאל היא דאמר חייב,2
שתים והא מדקתני מגדף בסיפיה ומוקמינן לה כר"ע רישא נמי ר' עקיבא,2
וכ"ת ר"ע היא וברישא סבר לה כר' ישמעאל והאמר ר' אבהו הבא,2
על הזכור והביא זכור עליו לר' ישמעאל דמפיק ליה מתרתי קראי (ויקרא,2
יח) מואת זכר לא תשכב (דברים כג) ומולא יהיה קדש מבני ישראל,2
חייב שתים לר"ע אינו חייב אלא אחת דמחד קרא נפיק ליה את,2
זכר לא תשכב קרי ביה לא תשכיב אלא רישא ר' ישמעאל ובמגדף,2
סבר לה כר"ע אי הכי ניתני נמי הבא על הבהמה והביא בהמה,2
עליו הא אמר אביי הבא על הבהמה והביא בהמה עליו אף לר',2
ישמעאל אינו חייב אלא אחת דכי כתיב קרא בגברי כתיב ר"א משמיה,2
דרב אמר תנא תני שלשים ושלש חטאות ותני שלש כריתות לסיומינהו בכריתות,2
דקתני סיפא פסח ומילה במצות עשה פסח ומילה אמאי קתני להו ואיתימא,2
לאיתויי קרבן עליהון מי מייתי והתני' הוקשה כל התורה כולה לעבודת כוכבים,2
השתחואה לעבודה זרה דכסף וזהב אבל דמיני אחריני שריא דהיינו שגגת עבודת,2
כוכבים {עבודה זרה} וזדון עבודות רב אחא בריה דרב איקא משמיה דרב,2
ביבי אמר תנא שם שבת ושם עבודת כוכבים {עבודה זרה} קתני ממאי,2
מדקתני הבא על אשה ובתה ועל אשת איש והא יש בתו מאנוסתו,2
דלא קתני לה אמרי דכתיבן קתני דלא כתיבן לא קתני והאיכא בת,2
אשתו ובת בתה [בתו] ובת בנה דכתיבא ולא קתני אלא שם אשה,2
ובתה קתני ה"נ שם שבת ושם עבודת כוכבים {עבודה זרה} קתני רב,2
אחא בריה דרב איקא רמי דיליה אדיליה מי אמר רב ביבי בר,2
אביי הכי שם שבת קתני ושם עבודת כוכבים {עבודה זרה} קתני והאיתמר,2
המעלה אברי פנים בחוץ חייב אברי חוץ בחוץ חייב וקשיא ליה לרב,2
ביבי בר אביי אי הכי הא דתנן שלשים ושש כריתות בתורה תלתין,2
ושבע נינהו דאיכא המעלה והמעלה מאי קשיא ליה נישני שם העלאה קתני,2
מי דמי שבת ועבודת כוכבים {ועבודה זרה} תנא יתהון אבינכיהון גבי כריתות,2
דאיריא משני שם שבת קתני שם עבודת כוכבים {עבודה זרה} קתני גבי,2
העלאה מי תנא יתהון בינכיהון דשני הכי בעא מיניה ר' ירמיה מר',2
זירא ב' כריתות ולאו אחד מהו א"ל שוחט והעלה קאמרת הני שני,2
לאוין נינהו אי למאן דגמר מגז"ש נאמר כאן הבאה ונאמר להלן הבאה,2
מה להלן לא ענש אלא א"כ הזהיר אף כאן לא ענש אא"כ,2
הזהיר למאן דמייתי לה בהיקש אמר קרא (דברים יב) שם תעלה ושם,2
תעשה מקיש שחיטה להעלאה מה העלאה לא ענש אא"כ הזהיר אף שחיטה,2
לא ענש אא"כ הזהיר דלמא ב' מיתות ולאו אחד קאמרת מה היא,2
אוב וידעוני א"ל דהא פלוגתא דר' יוחנן ור"ל דתנו גבי סנהדרין [הנסקלין],2
בעל אוב וידעוני וקשיא לן ומ"ש גבי סקילות תני ידעוני וגבי כריתות,2
לא תני ידעוני א"ר יוחנן הואיל ושניהם בלאו אחד נאמרו ונימא ידעוני,2
ולא נימא בעל אוב קסבר הואיל ופתח הכתוב בבעל אוב ור"ל אמר,2
הואיל ואין בו מעשה ור"ל מאי טעמא לא אמר כר' יוחנן א"ר,2
פפא דהא חלוקין הן במיתות ור' יוחנן אמר לך חלוקה דלאו הוי,2
חלוקה חלוקה דמיתה לא הויא חלוקה ור' יוחנן מ"ט לא אמר כר"ל,2
קסבר מאן תנא כריתות ר"ע היא דאמר לא בעינן מעשה ור"ל נהי,2
דר"ע לא בעי מעשה רבה מעשה זוטא בעי בעל אוב מאי מעשה,2
אית ביה הקשת זרועותיו הוי מעשה מגדף מאי מעשה אית ביה עקימת,2
שפתיו הוי מעשה קס"ד הקשת זרועותיו הוי מעשה זוטא אפי' לרבנן מיתיבי,2
בעבודת כוכבים {בעבודה זרה} אינו חייב אלא על דבר שיש בו מעשה,2
כגון שזיבח וקיטר וניסך והשתחוה וקשיא לן השתחואה לית בה מעשה ואמר,2
ר"ל הא מני ר"ע היא דאמר לא בעינן מעשה ור' יוחנן אמר,2
אפי' תימא רבנן כפיפת קומתו הוי מעשה מכלל דסבירא ליה לר"ל אליבא,2
דרבנן כפיפת קומתו לרבנן לא הוי מעשה הקשת זרועותיו הוי מעשה ואלא,2
כי קאמר ר"ל הקשת זרועותיו הוי מעשה זוטא אליבא דר"ע אבל לרבנן,2
לא הוי מעשה א"ה אמאי תני יצא מגדף שאין בו מעשה ניתני,2
יצא מגדף ובעל אוב חדא מתרתי קתני וליתני בעל אוב ולא ליתני,2
מגדף מגדף איצטריך ליה סד"א הואיל וכתיב כרת דיליה במקום קרבן אימא,2
מודה ליה לרבי עקיבא קמ"ל דלא עולא אמר בעל אוב דקתני במקטר,2
לשד מתקיף לה רבא א"כ היינו עובד עבודת כוכבים {עבודה זרה} אלא,2
אמר רבא מקטר לשד ע"מ לחברו א"ל אביי א"כ היינו חובר חבר,2
א"ל התורה אמרה חובר חבר כגון זה בסקילה ואלא חובר חבר דבלאו,2
הדין הוא א"ל כדתניא וחובר חבר אחד חובר גדול ואחד חובר קטן,2
ואפי' חובר לנחשים ועקרבים חייב אמר אביי האי מאן דבעי למיצמד זיבורא,2
ועקרבא אסור ואי קאתו בתריה שרי לר' יוחנן דאמר כפיפת קומתו הוי,2
מעשה עקימת שפתיו נהוי מעשה גבי מגדף אמר רבא שאני מגדף הואיל,2
וישנו בלב אבל בעלמא עקימת שפתיו הוי מעשה מתיב רבי זירא יצאו,2
עדים זוממין שאין בו מעשה ואמאי הא על פי כתיב בהן אמר,2
רבא שאני עדים זוממין הואיל וישנן בראייה האוכל חלב ת"ר (ויקרא ז),2
כל חלב שור וכשב ועז לא תאכלו לחייב על כל אחת ואחת,2
דברי ר' ישמעאל וחכ"א אינו חייב אלא אחת נימא בהא קמיפלגי דר',2
ישמעאל סבר לוקין על לאו שבכללות ורבנן סברי אין לוקין על לאו,2
